Season,Week,Day,Date,AwayTeam,HomeTeam,Quarter,DriveNumber,TeamWithPossession,IsScoringDrive,PlayNumberInDrive,IsScoringPlay,PlayOutcome,PlayDescription,PlayStart
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,7,HOU,0,1,0,Kickoff,"M.Gay kicks 65 yards from IND 35 to end zone, Touchback.",Kickoff from IND 35
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,7,HOU,0,2,0,-5 Yard Penalty,"(:35) (Shotgun) PENALTY on HOU-X.Hutchinson, False Start, 5 yards, enforced at HOU 25 - No Play.",1st & 10 at HOU 25
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,7,HOU,0,3,0,Run for No Gain,(:35) (Shotgun) D.Singletary left guard to HOU 20 for no gain (D.Buckner; S.Ebukam).,1st & 15 at HOU 20
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,7,HOU,0,4,0,3 Yard Run,(:30) D.Singletary left end to HOU 23 for 3 yards (E.Speed; D.Buckner).,2nd & 15 at HOU 20
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,7,HOU,0,5,0,Pass Incomplete,(:23) (Shotgun) C.Stroud pass incomplete short left to X.Hutchinson.,3rd & 12 at HOU 23
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,7,HOU,0,6,0,Punt,"(:18) C.Johnston punts 53 yards to IND 24, Center-J.Weeks. J.Downs to IND 34 for 10 yards (J.Hansen).",4th & 12 at HOU 23
2023,Week 18,SAT,01/06,Texans,Colts,2ND QUARTER,8,IND,0,1,0,Pass Incomplete,(:07) (Shotgun) G.Minshew pass incomplete short right.,1st & 10 at IND 34
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,1,0,Kickoff,"M.Gay kicks 65 yards from IND 35 to end zone, Touchback.",Kickoff from IND 35
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,2,0,23 Yard Pass,(15:00) C.Stroud pass deep left to N.Collins to HOU 48 for 23 yards (J.Brents).,1st & 10 at HOU 25
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,3,0,2 Yard Pass,(14:17) C.Stroud pass short right to D.Singletary to 50 for 2 yards (E.Speed).,1st & 10 at HOU 48
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,4,0,-5 Yard Penalty,"(13:30) PENALTY on HOU-E.Saubert, False Start, 5 yards, enforced at 50 - No Play.",2nd & 8 at 50
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,5,0,-8 Yard Sack,(13:15) (Shotgun) C.Stroud sacked at HOU 37 for -8 yards (D.Buckner).,2nd & 13 at HOU 45
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,6,0,6 Yard Pass,(12:34) (Shotgun) C.Stroud pass short left to N.Collins to HOU 43 for 6 yards (S.Ebukam).,3rd & 21 at HOU 37
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,1,HOU,0,7,0,Punt,"(11:56) C.Johnston punts 50 yards to IND 7, Center-J.Weeks. J.Downs to IND 13 for 6 yards (N.Hewitt).",4th & 15 at HOU 43
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,2,IND,1,1,0,11 Yard Run,"(11:46) J.Sills reported in as eligible.  J.Taylor right guard to IND 24 for 11 yards (B.Cashman, J.Pitre).",1st & 10 at IND 13
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,2,IND,1,2,0,4 Yard Run,(11:09) J.Sills reported in as eligible.  J.Taylor up the middle to IND 28 for 4 yards (K.Hinish; D.Perryman).,1st & 10 at IND 24
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,2,IND,1,3,0,23 Yard Pass,(10:32) (Shotgun) G.Minshew pass deep middle to K.Granson to HOU 49 for 23 yards (S.Nelson).,2nd & 6 at IND 28
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,2,IND,1,4,0,Touchdown Colts,"(10:06) (No Huddle, Shotgun) J.Taylor right guard for 49 yards, TOUCHDOWN.",1st & 10 at HOU 49
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,2,IND,1,5,1,2PT Conversion Success,TWO-POINT CONVERSION ATTEMPT. G.Minshew pass to M.Alie-Cox is complete. ATTEMPT SUCCEEDS.,XP attempt from HOU 2
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,3,HOU,0,1,0,Kickoff,"M.Gay kicks 65 yards from IND 35 to end zone, Touchback.",Kickoff from IND 35
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,3,HOU,0,2,0,2 Yard Run,(9:56) (Shotgun) D.Singletary up the middle to HOU 27 for 2 yards (E.Speed; G.Stewart).,1st & 10 at HOU 25
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,3,HOU,0,3,0,Pass Incomplete,(9:17) (Shotgun) C.Stroud pass incomplete short left to J.Metchie.,2nd & 8 at HOU 27
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,3,HOU,0,4,0,Pass Incomplete,(9:13) (Shotgun) C.Stroud pass incomplete deep right to X.Hutchinson.,3rd & 8 at HOU 27
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,3,HOU,0,5,0,Punt,"(9:08) C.Johnston punts 62 yards to IND 11, Center-J.Weeks. J.Downs to IND 20 for 9 yards (N.Hewitt).",4th & 8 at HOU 27
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,1,0,7 Yard Run,(8:58) (Shotgun) Z.Moss right tackle to IND 27 for 7 yards (S.Rankins).,1st & 10 at IND 20
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,2,0,11 Yard Run,(8:22) (Shotgun) Z.Moss right tackle to IND 38 for 11 yards (D.Houston-Carson; D.Stingley).,2nd & 3 at IND 27
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,3,0,22 Yard Run,(7:39) (Shotgun) J.Taylor left guard to HOU 40 for 22 yards (C.Harris). HOU-J.Hughes was injured during the play.,1st & 10 at IND 38
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,4,0,1 Yard Run,"(7:12) J.Sills reported in as eligible.  J.Taylor up the middle to HOU 39 for 1 yard (J.Pitre, B.Cashman).",1st & 10 at HOU 40
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,5,0,Run for No Gain,(6:32) (Shotgun) J.Taylor up the middle to HOU 39 for no gain (D.Perryman; K.Hinish).,2nd & 9 at HOU 39
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,6,0,Pass Incomplete,(5:47) (Shotgun) G.Minshew pass incomplete short middle to A.Pierce (M.Collins).,3rd & 9 at HOU 39
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,4,IND,0,7,0,Field Goal No Good,"(5:42) M.Gay 57 yard field goal is No Good, Hit Right Upright, Center-L.Rhodes, Holder-R.Sanchez.",4th & 9 at HOU 39
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,5,HOU,1,1,0,12 Yard Run,(5:37) C.Stroud scrambles right end to IND 41 for 12 yards (E.Speed).,1st & 10 at HOU 47
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,5,HOU,1,2,0,4 Yard Run,(4:57) (Shotgun) D.Singletary up the middle to IND 37 for 4 yards (D.Buckner; Z.Franklin).,1st & 10 at IND 41
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,5,HOU,1,3,0,4 Yard Run,(4:20) C.Stroud scrambles left end ran ob at IND 33 for 4 yards (Z.Franklin).,2nd & 6 at IND 37
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,5,HOU,1,4,0,Pass Incomplete,"(3:50) (No Huddle, Shotgun) C.Stroud pass incomplete deep middle to X.Hutchinson (D.Baker). IND-E.Speed was injured during the play.",3rd & 2 at IND 33
2023,Week 18,SAT,01/06,Texans,Colts,3RD QUARTER,5,HOU,1,5,1,Field Goal,"(3:44) K.Fairbairn 51 yard field goal is GOOD, Center-J.Weeks, Holder-C.Johnston.",4th & 2 at IND 33
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,1,0,Kickoff,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback.",Kickoff from HOU 35
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,2,0,1 Yard Run,(3:39) (Shotgun) J.Taylor left tackle to IND 26 for 1 yard (B.Cashman; C.Harris).,1st & 10 at IND 25
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,3,0,12 Yard Pass,(3:03) (Shotgun) G.Minshew pass short middle to M.Alie-Cox to IND 38 for 12 yards (D.Perryman) [D.Barnett].,2nd & 9 at IND 26
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,4,0,-4 Yard Run,(2:22) (Shotgun) J.Taylor up the middle to IND 34 for -4 yards (K.Davis).,1st & 10 at IND 38
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,5,0,33 Yard Pass,"(1:43) (Shotgun) G.Minshew pass deep left to M.Pittman to HOU 48 for 18 yards (D.King).
PENALTY on HOU-D.King, Unnecessary Roughness, 15 yards, enforced at HOU 48.",2nd & 14 at IND 34
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,6,0,5 Yard Pass,(1:27) (Shotgun) G.Minshew pass short left to M.Pittman to HOU 28 for 5 yards (K.Jackson).,1st & 10 at HOU 33
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,7,0,5 Yard Run,"(:48) (Shotgun) Z.Moss up the middle to HOU 24 for 4 yards (D.Perryman; C.Harris).
Indianapolis challenged the short of the line to gain ruling, and the play was REVERSED.
(Shotgun) Z.Moss up the middle to HOU 23 for 5 yards (D.Perryman; C.Harris).",2nd & 5 at HOU 28
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,8,0,-1 Yard Run,(:26) Z.Moss up the middle to HOU 24 for -1 yards (D.Barnett).,1st & 10 at HOU 23
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,9,0,2 Yard Run,(15:00) (Shotgun) Z.Moss up the middle to HOU 22 for 2 yards (C.Harris).,2nd & 11 at HOU 24
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,10,0,6 Yard Pass,(14:20) (Shotgun) G.Minshew pass short middle to M.Alie-Cox to HOU 16 for 6 yards (B.Cashman; D.King).,3rd & 9 at HOU 22
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,1,IND,1,11,1,Field Goal,"(13:37) M.Gay 35 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4th & 3 at HOU 16
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,1,0,Kickoff,"M.Gay kicks 68 yards from IND 35 to HOU -3. D.Pierce to HOU 27 for 30 yards (T.Denbow, C.McGrone).",Kickoff from IND 35
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,2,0,8 Yard Pass,(13:27) (Shotgun) C.Stroud pass short right to A.Beck to HOU 35 for 8 yards (S.Olubi).,1st & 10 at HOU 27
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,3,0,3 Yard Run,(12:51) D.Singletary up the middle to HOU 38 for 3 yards (G.Stewart; T.Bryan).,2nd & 2 at HOU 35
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,4,0,-10 Yard Sack,(12:10) C.Stroud sacked at HOU 28 for -10 yards (R.Harrison).,1st & 10 at HOU 38
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,5,0,17 Yard Pass,"(11:26) (Shotgun) C.Stroud pass short right to D.Schultz to HOU 45 for 17 yards (Z.Franklin, N.Cross).",2nd & 20 at HOU 28
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,6,0,5 Yard Pass,"(10:54) (No Huddle, Shotgun) C.Stroud pass short right to D.Schultz to 50 for 5 yards (E.Speed).",3rd & 3 at HOU 45
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,7,0,-10 Yard Penalty,"(10:19) D.Singletary left end to IND 47 for 3 yards (N.Cross).
PENALTY on HOU-A.Beck, Offensive Holding, 10 yards, enforced at 50 - No Play.",1st & 10 at 50
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,8,0,6 Yard Pass,(10:06) (Shotgun) C.Stroud pass short middle to D.Schultz to HOU 46 for 6 yards (E.Speed).,1st & 20 at HOU 40
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,9,0,14 Yard Pass,"(9:43) (No Huddle, Shotgun) C.Stroud pass short right to N.Collins ran ob at IND 40 for 14 yards.",2nd & 14 at HOU 46
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,10,0,9 Yard Pass,(8:49) C.Stroud pass short left to D.Schultz to IND 31 for 9 yards (N.Cross).,1st & 10 at IND 40
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,11,0,4 Yard Run,(8:03) D.Singletary left guard to IND 27 for 4 yards (Z.Franklin; R.Harrison).,2nd & 1 at IND 31
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,12,0,-3 Yard Run,(7:24) D.Singletary left tackle to IND 30 for -3 yards (E.Speed).,1st & 10 at IND 27
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,13,0,27 Yard Pass,"(6:45) C.Stroud pass deep middle to N.Collins to IND 7 for 23 yards (R.Harrison) [Ty.Lewis].
PENALTY on IND-R.Harrison, Horse Collar Tackle, 4 yards, enforced at IND 7.",2nd & 13 at IND 30
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,14,0,Touchdown Texans,"(6:23) D.Singletary up the middle for 3 yards, TOUCHDOWN.",1st & 3 at IND 3
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,2,HOU,1,15,1,Extra Point No Good,"K.Fairbairn extra point is No Good, Wide Left, Center-J.Weeks, Holder-C.Johnston.",XP attempt from IND 15
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,1,0,Kickoff,"K.Fairbairn kicks 65 yards from HOU 35 to end zone, Touchback.",Kickoff from HOU 35
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,2,0,-1 Yard Run,(6:20) J.Sills reported in as eligible.  J.Taylor right tackle to IND 24 for -1 yards (J.Pitre).,1st & 10 at IND 25
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,3,0,28 Yard Pass,(5:45) (Shotgun) G.Minshew pass short left to J.Downs to HOU 48 for 28 yards (D.King).,2nd & 11 at IND 24
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,4,0,Run for No Gain,(4:59) (Shotgun) J.Taylor right guard to HOU 48 for no gain (W.Anderson; D.Barnett).,1st & 10 at HOU 48
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,5,0,4 Yard Pass,(4:24) (Shotgun) G.Minshew pass short middle to J.Downs to HOU 44 for 4 yards (D.Perryman).,2nd & 10 at HOU 48
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,6,0,10 Yard Run,"(3:46) (Shotgun) J.Taylor up the middle to HOU 39 for 5 yards (D.Barnett).
PENALTY on HOU-M.Collins, Illegal Use of Hands, 5 yards, enforced at HOU 39.",3rd & 6 at HOU 44
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,7,0,5 Yard Run,(3:41) (Shotgun) J.Taylor up the middle to HOU 29 for 5 yards (C.Harris).,1st & 10 at HOU 34
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,8,0,Run for No Gain,(2:59) (Shotgun) J.Taylor right end to HOU 29 for no gain (D.Barnett; J.Pitre). HOU-D.Perryman was injured during the play.,2nd & 5 at HOU 29
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,9,0,5 Yard Run,(2:27) (Shotgun) J.Taylor up the middle to HOU 24 for 5 yards (D.King; B.Cashman).,3rd & 5 at HOU 29
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,10,0,2 Yard Run,(2:00) (Shotgun) J.Taylor right end pushed ob at HOU 22 for 2 yards (C.Harris).,1st & 10 at HOU 24
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,11,0,6 Yard Run,(1:54) (Shotgun) J.Taylor left end pushed ob at HOU 16 for 6 yards (B.Cashman; D.King).,2nd & 8 at HOU 22
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,12,0,1 Yard Run,(1:48) (Shotgun) J.Taylor up the middle to HOU 15 for 1 yard (B.Cashman).,3rd & 2 at HOU 16
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,3,IND,0,13,0,Turnover on Downs,(1:06) (Shotgun) G.Minshew pass incomplete short left to T.Goodson.,4th & 1 at HOU 15
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,4,HOU,1,1,0,3 Yard Run,"(1:03) D.Singletary up the middle to HOU 18 for 3 yards (K.Paye, Z.Franklin).",1st & 10 at HOU 15
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,4,HOU,1,2,0,1 Yard Run,"(:58) D.Singletary up the middle to HOU 19 for 1 yard (E.Speed, Z.Franklin).",2nd & 7 at HOU 18
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,4,HOU,1,3,1,4 Yard Run,(:54) D.Singletary right tackle to HOU 23 for 4 yards (S.Olubi).,3rd & 6 at HOU 19
2023,Week 18,SAT,01/06,Texans,Colts,4TH QUARTER,5,IND,0,1,0,Fumble,"C.Johnston kicks 67 yards from HOU 20 to IND 13. J.Downs to IND 20 for 7 yards. Lateral to M.Pittman to IND 27 for 7 yards (D.Ogunbowale). FUMBLES (D.Ogunbowale), touched at IND 25, RECOVERED by HOU-H.To'oTo'o at IND 27.",Kickoff from HOU 20
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,1,0,Kickoff,"M.Wright kicks 65 yards from CAR 35 to end zone, Touchback.",Kickoff from CAR 35
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,2,0,7 Yard Pass,(15:00) (Shotgun) B.Mayfield pass short left to M.Evans to TB 32 for 7 yards (D.Jackson).,1st & 10 at TB 25
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,3,0,9 Yard Pass,(14:30) (Shotgun) B.Mayfield pass short left to M.Evans to TB 41 for 9 yards (D.Jackson).,2nd & 3 at TB 32
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,4,0,1 Yard Pass,(13:56) (Shotgun) B.Mayfield pass short middle to D.Thompkins to TB 42 for 1 yard (Y.Gross-Matos).,1st & 10 at TB 41
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,5,0,Pass Incomplete,(13:22) (Shotgun) B.Mayfield pass incomplete short right to T.Palmer (J.Horn).,2nd & 9 at TB 42
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,6,0,10 Yard Pass,(13:18) (Shotgun) B.Mayfield pass short left to C.Otton to CAR 48 for 10 yards (D.Jackson).,3rd & 9 at TB 42
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,7,0,1 Yard Run,(12:41) R.White left guard to CAR 47 for 1 yard (Der.Brown).,1st & 10 at CAR 48
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,8,0,Pass Incomplete,(11:58) (Shotgun) B.Mayfield pass incomplete short middle to C.Otton (D.Jones).,2nd & 9 at CAR 47
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,9,0,Pass Incomplete,(11:54) (Shotgun) B.Mayfield pass incomplete deep right to M.Evans.,3rd & 9 at CAR 47
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,1,TB,0,10,0,Punt,"(11:49) J.Camarda punts 36 yards to CAR 11, Center-Z.Triner. I.Smith-Marsette pushed ob at CAR 25 for 14 yards (J.Russell).",4th & 9 at CAR 47
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,2,CAR,0,1,0,Run for No Gain,(11:40) C.Hubbard left end to CAR 25 for no gain (C.Kancey).,1st & 10 at CAR 25
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,2,CAR,0,2,0,12 Yard Run,(11:04) (Shotgun) C.Hubbard left guard to CAR 37 for 12 yards (R.Neal).,2nd & 10 at CAR 25
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,2,CAR,0,3,0,Pass Incomplete,(10:26) (Shotgun) B.Young pass incomplete short right to S.Sullivan.,1st & 10 at CAR 37
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,2,CAR,0,4,0,6 Yard Run,(10:22) R.Blackshear left end pushed ob at CAR 43 for 6 yards (L.David).,2nd & 10 at CAR 37
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,2,CAR,0,5,0,-8 Yard Sack,(9:40) (Shotgun) B.Young sacked at CAR 35 for -8 yards (Y.Diaby).,3rd & 4 at CAR 43
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,2,CAR,0,6,0,Punt,"(8:57) J.Hekker punts 43 yards to TB 22, Center-J.Jansen, fair catch by D.Thompkins.",4th & 12 at CAR 35
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,3,TB,0,1,0,7 Yard Pass,(8:50) B.Mayfield pass short right to R.White to TB 29 for 7 yards (D.Jackson).,1st & 10 at TB 22
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,3,TB,0,2,0,5 Yard Run,(8:04) R.White left tackle to TB 34 for 5 yards (V.Bell; D.Jackson).,2nd & 3 at TB 29
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,3,TB,0,3,0,Run for No Gain,(7:19) R.White right guard to TB 34 for no gain (N.Thurman).,1st & 10 at TB 34
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,3,TB,0,4,0,5 Yard Pass,(6:37) (Shotgun) B.Mayfield pass short left to R.White to TB 39 for 5 yards (J.Horn).,2nd & 10 at TB 34
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,3,TB,0,5,0,Pass Incomplete,(5:56) (Shotgun) B.Mayfield pass incomplete deep right to M.Evans (X.Woods).,3rd & 5 at TB 39
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,3,TB,0,6,0,Punt,"(5:50) J.Camarda punts 61 yards to end zone, Center-Z.Triner, Touchback.",4th & 5 at TB 39
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,4,CAR,0,1,0,8 Yard Pass,(5:41) (Shotgun) B.Young pass short left to C.Hubbard pushed ob at CAR 28 for 8 yards (J.Dean).,1st & 10 at CAR 20
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,4,CAR,0,2,0,6 Yard Run,(5:08) C.Hubbard up the middle to CAR 34 for 6 yards (R.Neal).,2nd & 2 at CAR 28
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,4,CAR,0,3,0,6 Yard Run,(4:33) (Shotgun) C.Hubbard left end to CAR 40 for 6 yards (L.Hall; L.David).,1st & 10 at CAR 34
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,4,CAR,0,4,0,Run for No Gain,(3:56) (Shotgun) C.Hubbard left tackle to CAR 40 for no gain (V.Vea).,2nd & 4 at CAR 40
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,4,CAR,0,5,0,-3 Yard Run,(3:18) (Shotgun) C.Hubbard left tackle to CAR 37 for -3 yards (D.White).,3rd & 4 at CAR 40
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,4,CAR,0,6,0,Punt,"(2:41) J.Hekker punts 39 yards to TB 24, Center-J.Jansen, out of bounds.",4th & 7 at CAR 37
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,1,0,8 Yard Run,(2:34) C.Edmonds left tackle to TB 32 for 8 yards (Der.Brown).,1st & 10 at TB 24
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,2,0,4 Yard Run,(1:57) C.Godwin right end to TB 36 for 4 yards (K.Grugier-Hill).,2nd & 2 at TB 32
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,3,0,-5 Yard Penalty,"(1:18) (Shotgun) B.Mayfield pass incomplete short left to C.Godwin.
PENALTY on TB-A.Stinnie, Ineligible Downfield Pass, 5 yards, enforced at TB 36 - No Play.",1st & 10 at TB 36
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,4,0,Pass Incomplete,(1:14) (Shotgun) B.Mayfield pass incomplete deep right to T.Palmer.,1st & 15 at TB 31
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,5,0,6 Yard Pass,"(1:08) (Shotgun) B.Mayfield pass short middle to T.Palmer to TB 35 for 4 yards (F.Luvu). FUMBLES (F.Luvu), touched at TB 35, recovered by TB-R.Hainsey at TB 35. R.Hainsey to TB 37 for 2 yards (X.Woods).",2nd & 15 at TB 31
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,6,0,-7 Yard Sack,(:26) (Shotgun) B.Mayfield sacked at TB 30 for -7 yards (Y.Gross-Matos).,3rd & 9 at TB 37
2023,Week 18,SUN,01/07,Buccaneers,Panthers,1ST QUARTER,5,TB,0,7,0,Punt,"(:18) J.Camarda punts 40 yards to CAR 30, Center-Z.Triner, downed by TB-D.Moore.",4th & 16 at TB 30
2023,Week 18,SUN,01/07,Buccaneers,Panthers,2ND QUARTER,1,CAR,0,1,0,3 Yard Run,(:07) C.Hubbard right tackle to CAR 33 for 3 yards (L.David; C.Davis).,1st & 10 at CAR 30
2023,Week 18,SUN,01/07,Buccaneers,Panthers,2ND QUARTER,1,CAR,0,2,0,5 Yard Penalty,"(15:00) B.Young sacked at CAR 28 for -5 yards (sack split by S.Barrett and G.Gaines).
PENALTY on TB-L.David, Defensive Holding, 5 yards, enforced at CAR 33 - No Play.",2nd & 7 at CAR 33
2023,Week 18,SUN,01/07,Buccaneers,Panthers,2ND QUARTER,1,CAR,0,3,0,13 Yard Run,(14:33) (Shotgun) M.Sanders left end to TB 49 for 13 yards (J.Tryon; J.Dean).,1st & 10 at CAR 38
2023,Week 18,SUN,01/07,Buccaneers,Panthers,2ND QUARTER,1,CAR,0,4,0,4 Yard Pass,(13:50) (Shotgun) B.Young pass short middle to T.Tremble to TB 45 for 4 yards (L.David).,1st & 10 at TB 49
2023,Week 18,SUN,01/07,Buccaneers,Panthers,2ND QUARTER,1,CAR,0,5,0,2 Yard Run,(13:12) (Shotgun) M.Sanders left tackle to TB 43 for 2 yards (L.Hall).,2nd & 6 at TB 45
